a1_price,a1_size,a2_price,a2_size,b1_price,b1_size,b2_price,b2_size,stale_seconds
105.4935,0.4724,105.599,1.7161,105.3772,1.2522,105.2719,1.6061,0.6878
105.4244,0.7211,105.5298,1.3876,105.21,0.5215,105.1047,1.3659,0.1438
105.4269,0.5789,105.5323,1.0761,105.3559,0.4842,105.2505,1.9039,0.0
105.4812,0.9835,105.5866,1.2761,105.2589,0.9885,105.1537,1.554,0.329
105.5353,0.5624,105.6409,0.8316,105.3442,1.4889,105.2389,1.1346,0.3808
105.5477,1.4159,105.6532,1.9951,105.42,1.0598,105.3146,0.8398,0.387
105.4923,0.8468,105.5978,1.5274,105.3963,0.8827,105.2909,1.9209,0.1056
105.4582,0.9882,105.5636,1.6325,105.3124,1.3861,105.207,0.9762,0.274
105.4468,0.5536,105.5523,1.4151,105.4725,0.7533,105.367,1.3078,0.3133
105.3764,1.4807,105.4818,0.988,105.2771,0.9949,105.1718,0.9186,0.5051
105.1378,1.4413,105.243,1.2695,105.0752,0.4714,104.9701,1.2658,0.0
105.1631,0.5603,105.2683,1.076,105.254,1.0799,105.1488,0.8809,1.2077
105.2261,0.864,105.3313,0.823,105.1318,1.4841,105.0267,1.2405,0.1397
105.0352,1.2564,105.1403,1.1908,105.0144,0.9225,104.9094,1.2662,0.6864
104.9876,1.1594,105.0926,0.9745,104.9747,1.0503,104.8697,1.8707,0.2971
105.0411,1.17,105.1461,0.9784,104.7515,1.3546,104.6468,1.1619,0.9191
105.1936,1.3356,105.2988,1.9179,104.8906,1.4226,104.7857,0.8095,0.0
105.1707,1.4141,105.2758,0.8653,105.2045,0.6924,105.0993,1.418,1.2546
105.1259,0.9274,105.231,1.9213,105.1649,0.6646,105.0597,1.1288,0.2362
105.1259,1.4128,105.2311,0.8921,105.3327,1.0705,105.2274,1.6181,1.0803
105.2382,0.59,105.3435,1.8232,105.1995,0.554,105.0943,1.281,0.4194
105.1568,0.4828,105.2619,1.4543,105.2437,1.1367,105.1385,1.9295,0.5007
105.0875,1.4259,105.1926,1.3741,105.0598,1.0173,104.9547,1.5153,0.9863
105.0809,0.851,105.186,1.8062,105.1023,0.6037,104.9972,1.4658,0.5746
104.9887,1.3723,105.0937,1.4105,105.1899,1.1075,105.0847,1.2731,0.4961
104.9939,0.915,105.0989,1.8875,104.7391,1.4238,104.6344,1.8745,0.3479
105.113,0.9705,105.2181,1.7349,105.1806,1.0183,105.0754,1.9922,0.5682
105.1626,0.9013,105.2677,1.6567,105.3811,1.2719,105.2757,1.3929,0.4515
105.1564,0.8528,105.2615,0.9294,105.1394,0.8328,105.0342,1.6807,0.798
105.1378,1.4134,105.243,1.102,105.3067,0.7908,105.2014,0.9848,0.4394
104.9951,1.105,105.1001,1.5405,104.8765,1.0088,104.7717,0.9061,0.4163
105.0635,1.2025,105.1685,1.5225,105.0495,1.1276,104.9445,1.8786,0.6333
105.0379,1.4199,105.143,1.9879,105.0446,1.0394,104.9395,0.9307,0.6358
105.0444,0.905,105.1494,1.7451,104.7623,0.4305,104.6576,0.8683,0.4453
105.2922,0.9513,105.3975,1.2427,105.1382,0.5162,105.033,1.6787,0.3151
105.3263,0.7531,105.4317,1.1184,105.1759,1.1176,105.0707,1.4708,0.8839
105.2564,0.6983,105.3616,1.7538,105.3355,0.6523,105.2302,0.9906,0.0
105.2156,1.2607,105.3208,1.6495,105.3111,0.6009,105.2058,0.9395,0.5625
105.3009,0.76,105.4062,1.5898,105.3111,0.5366,105.2058,1.4085,0.5988
105.3199,0.4206,105.4252,1.2699,105.4221,0.4823,105.3166,1.3702,0.0
105.195,0.4499,105.3002,1.2339,105.1845,1.2321,105.0794,1.2427,0.0
105.2721,1.1867,105.3774,1.2434,105.426,0.8656,105.3206,1.4767,0.4323
105.2551,1.444,105.3604,1.9877,105.2036,0.9326,105.0984,1.3617,0.2601
105.3806,1.1095,105.4859,1.4668,105.3851,1.0975,105.2797,1.8488,0.3925
105.4709,0.9081,105.5764,1.5675,105.3975,0.9013,105.2921,1.3493,0.9889
105.4505,0.4179,105.556,1.0089,105.4903,0.9374,105.3848,1.7872,0.4641
105.5585,0.7795,105.664,0.9258,105.4594,1.4541,105.354,1.8256,0.0
105.5453,0.4863,105.6509,1.6637,105.631,0.7823,105.5254,1.9938,0.0369
105.6239,1.0247,105.7295,1.8022,105.4638,0.6118,105.3583,1.6513,0.1254
105.6408,0.4675,105.7465,1.9027,105.5053,0.4892,105.3998,1.8971,0.0
105.5722,1.4706,105.6777,1.9885,105.6465,1.1152,105.5409,0.9525,0.2169
105.525,0.9568,105.6306,1.435,105.4896,0.9659,105.3841,1.4834,0.1795
105.6196,1.0273,105.7252,1.482,105.5454,1.1507,105.4398,0.9025,0.5218
105.5932,1.0892,105.6988,1.1369,105.6841,0.9577,105.5784,1.728,0.1664
105.5444,1.0503,105.65,1.9629,105.4337,0.5724,105.3283,1.8235,0.526
105.4598,1.1728,105.5653,1.7288,105.4488,0.7102,105.3434,1.1455,0.311
105.5162,0.4693,105.6217,1.5207,105.6395,0.5373,105.5339,1.7559,0.6579
105.6585,1.1059,105.7642,1.8497,105.822,1.2633,105.7161,0.9345,0.8603
105.5934,0.8591,105.6989,1.9668,105.7626,1.2093,105.6569,0.8186,0.2006
105.6005,1.368,105.7061,0.921,105.5493,0.5546,105.4437,1.6814,0.4386
105.7138,0.718,105.8195,1.2216,105.8434,0.7772,105.7375,1.192,0.7877
105.7098,0.6672,105.8155,1.5306,105.5506,1.3904,105.4451,1.1685,0.5458
105.7513,1.216,105.8571,1.917,105.5943,0.5821,105.4887,0.9731,0.2651
105.6496,0.9956,105.7552,1.5373,105.3298,0.9282,105.2245,1.5188,0.3703
105.6942,1.1239,105.7999,1.3192,105.8399,1.1474,105.734,1.3414,0.0
105.6742,0.767,105.7799,1.1643,105.5315,0.852,105.426,0.8277,0.7231
105.7336,0.7901,105.8393,0.8552,105.723,1.4855,105.6173,1.1164,0.5578
105.8214,0.5393,105.9272,1.2437,105.72,1.2124,105.6143,1.1527,0.0
106.0402,0.5295,106.1462,1.1963,106.0929,1.1974,105.9868,1.5344,0.9661
106.0937,0.5318,106.1998,0.996,106.0392,1.1048,105.9332,1.7761,0.7804
106.1276,0.5877,106.2337,1.1737,105.96,0.4223,105.854,1.7219,0.0
106.1536,0.8411,106.2598,1.7794,106.1567,1.1792,106.0505,1.7945,0.0982
106.0959,1.4691,106.202,1.6608,105.9169,1.3174,105.811,0.8158,0.1946
106.1198,0.7899,106.2259,1.6914,105.9923,0.4858,105.8863,1.4808,0.2901
106.1339,0.6596,106.24,1.1418,105.8285,0.523,105.7226,1.5578,0.3838
106.1089,0.6666,106.215,1.1331,105.9491,1.3881,105.8431,1.3605,0.9273
106.231,1.4006,106.3372,0.83,106.2082,0.8931,106.102,1.5329,0.1459
106.1553,0.7504,106.2614,1.7269,105.9015,1.4686,105.7956,1.9321,0.0952
106.2445,1.4532,106.3507,1.3504,106.0472,0.6291,105.9411,1.6484,0.1393
106.3293,0.7129,106.4357,1.1207,106.3271,1.3672,106.2208,0.995,0.361
106.3186,1.0676,106.4249,0.9477,106.2685,0.9188,106.1622,1.5528,0.3264
106.151,1.3336,106.2572,1.0758,106.383,1.2991,106.2766,1.0819,0.1485
106.124,0.5261,106.2301,1.6571,106.3322,0.6395,106.2258,1.0119,1.0412
106.2259,0.7942,106.3321,1.5839,106.0992,0.6574,105.9931,1.0204,0.3945
106.2101,0.8715,106.3163,1.0806,106.2707,0.459,106.1644,1.3151,0.3051
106.1483,1.267,106.2545,1.6583,106.1948,1.3469,106.0886,0.8115,0.3726
106.1162,1.4894,106.2223,1.1031,105.9914,0.9187,105.8854,1.2247,0.4807
106.1484,0.7913,106.2545,1.8107,105.9801,1.2211,105.8742,1.9906,0.142
106.2127,0.4991,106.3189,1.9959,106.1923,1.0067,106.0861,1.6406,1.1972
106.2021,0.8474,106.3083,1.4573,106.1536,1.4368,106.0474,0.9997,0.1244
106.1531,1.2714,106.2593,0.8745,106.1027,0.4898,105.9966,1.1582,0.2355
106.1243,0.9656,106.2304,1.2875,106.1476,0.4493,106.0414,1.949,0.5903
106.0643,0.6612,106.1703,1.1146,105.9347,0.9403,105.8288,1.3031,0.9607
106.2063,0.7204,106.3125,1.769,106.0391,0.9296,105.933,1.5858,0.4514
106.1765,0.7498,106.2827,1.4317,106.1567,1.2589,106.0505,1.7227,0.0
106.2637,0.7896,106.37,1.6331,106.299,1.4354,106.1927,1.5508,0.5548
106.392,0.5154,106.4984,1.8465,106.2097,0.9683,106.1035,1.2622,0.0971
106.4555,0.4627,106.5619,1.2569,106.5649,1.3935,106.4584,0.8252,0.6674
106.4333,0.8343,106.5398,1.3138,106.1677,1.0364,106.0615,1.3555,0.3843
106.4578,0.5855,106.5642,0.8223,106.3523,1.0708,106.2459,1.905,0.3364
106.4434,0.8073,106.5499,1.7705,106.4063,0.6962,106.2999,1.8585,0.3134
106.3941,0.4605,106.5005,1.9291,106.2802,1.0168,106.1739,1.5905,0.8359
106.4136,0.5832,106.52,0.8587,106.2997,0.8351,106.1934,1.8244,0.1955
106.3103,1.2304,106.4166,1.4206,106.5138,1.0294,106.4073,0.9559,0.5533
106.4302,1.1221,106.5367,1.3594,106.2993,1.4609,106.193,1.8548,0.582
106.353,1.1089,106.4593,1.2462,106.6479,1.0798,106.5413,1.4905,0.0
106.3823,0.8477,106.4887,1.4887,106.4026,0.8709,106.2962,1.1163,0.0959
106.3934,1.2371,106.4998,1.4378,106.3929,0.4744,106.2865,1.242,0.509
106.4046,0.7556,106.511,1.9258,106.418,0.4843,106.3115,1.9535,0.5644
106.4486,0.6703,106.5551,0.8109,106.7016,0.8772,106.5949,1.2308,0.8971
106.3939,1.3267,106.5003,1.2815,106.2396,0.8728,106.1333,0.9778,0.4655
106.4791,0.4523,106.5856,1.5695,106.2929,0.4709,106.1866,1.6806,0.0
106.3589,0.9935,106.4652,1.0196,106.2662,0.8826,106.1599,1.7595,0.4635
106.3852,0.9081,106.4916,0.9784,106.3505,1.1962,106.2442,1.0241,0.3482
106.5267,0.8991,106.6332,1.8217,106.2859,1.1795,106.1796,0.8395,0.9984
106.4448,0.7258,106.5512,1.8451,106.4149,0.4202,106.3085,1.4543,0.6683
106.4141,1.2366,106.5205,1.6708,106.568,1.1612,106.4614,1.7858,0.9015
106.4244,1.1103,106.5309,1.2829,106.4438,0.9191,106.3374,1.6601,0.2703
106.4329,0.7763,106.5394,1.9169,106.3765,1.0364,106.2701,1.0148,0.6143
106.4819,1.1301,106.5883,1.9889,106.369,1.3058,106.2626,1.6949,0.5223
106.5383,0.9784,106.6449,1.8671,106.6186,0.7628,106.512,0.8745,0.3051
106.5625,0.9236,106.669,1.1238,106.4455,1.1868,106.3391,1.9485,0.641
106.637,0.8983,106.7437,1.726,106.868,1.3273,106.7611,1.6531,0.5189
106.6823,0.9586,106.789,1.551,106.9039,1.1706,106.7969,1.1037,1.053
106.6705,1.2107,106.7772,1.5947,106.6977,1.0018,106.591,1.858,0.2871
106.7088,0.8938,106.8155,0.8733,106.7021,1.329,106.5954,1.6088,0.5169
106.8831,1.3055,106.99,1.6504,106.9725,0.5444,106.8655,1.6009,0.267
106.8878,1.378,106.9947,1.3106,106.9664,0.8549,106.8594,1.3314,0.9278
106.7853,0.6229,106.8921,1.601,106.6584,1.1147,106.5517,1.8815,0.579
106.8695,1.3139,106.9764,1.9262,106.7727,1.3557,106.6659,1.8424,0.0
106.8619,0.4622,106.9688,1.6132,106.6955,0.761,106.5888,1.3613,0.8985
106.6753,1.1499,106.7819,1.8941,106.7337,1.308,106.627,1.3407,0.0
106.7776,0.8097,106.8844,0.9333,106.7996,1.4682,106.6928,1.4887,0.1911
106.7137,0.5406,106.8204,1.2234,106.546,1.0017,106.4395,1.4395,0.4502
106.7052,0.5516,106.8119,0.8501,106.6093,0.8176,106.5027,1.5473,0.1351
106.7441,0.523,106.8508,1.176,106.5348,0.8595,106.4282,0.9914,0.0975
106.7495,0.4512,106.8562,1.4238,106.6192,0.6727,106.5126,0.9144,0.4044
106.8155,0.8663,106.9223,1.8982,106.8283,1.1966,106.7215,1.7787,0.6
106.7543,0.802,106.861,1.018,106.6791,1.1553,106.5724,1.9939,0.8857
106.8292,0.9141,106.936,1.6684,106.7628,0.9446,106.6561,1.3183,0.4472
106.8141,0.8036,106.9209,1.6985,106.5678,1.3617,106.4612,1.8595,0.0
106.8601,0.6505,106.967,1.8751,106.8576,0.7757,106.7507,1.1712,0.0727
106.9231,0.4583,107.03,1.2483,106.8531,1.1936,106.7462,1.1924,0.78
106.8121,1.0925,106.9189,1.5921,106.7349,1.2071,106.6281,1.8766,0.0
106.9137,0.7508,107.0206,1.3186,106.8648,1.1853,106.7579,0.8157,0.314
106.8764,0.7474,106.9833,1.7358,106.8644,1.1379,106.7575,1.6781,0.5949
106.9401,1.1504,107.0471,1.3276,106.8068,1.482,106.7,1.4829,0.6145
106.9614,0.623,107.0684,1.1514,106.7747,1.1629,106.6679,1.9097,0.1237
107.1056,1.1262,107.2127,1.1959,107.3107,1.3649,107.2033,0.9291,0.0
107.0782,0.4418,107.1853,1.0502,106.9786,0.7147,106.8716,0.9355,0.9076
107.0622,0.6479,107.1693,1.0884,107.0442,1.0322,106.9371,1.4728,0.0072
107.0503,1.2456,107.1574,1.7094,107.1471,1.1378,107.04,1.339,0.4937
107.0518,1.4892,107.1589,1.7832,107.4369,0.4487,107.3295,1.1847,0.6986
107.0922,1.0291,107.1992,1.6658,106.9191,1.0054,106.8122,1.7434,0.1031
106.9561,0.4593,107.063,1.488,106.9953,1.1575,106.8883,1.1914,0.1958
106.894,1.0749,107.0009,0.8626,106.7949,0.5092,106.6881,1.6421,0.9078
106.8105,1.3149,106.9173,1.8231,106.7135,0.5894,106.6068,1.3835,0.009
106.899,1.2073,107.0059,1.7288,106.7543,1.2631,106.6475,1.0738,0.5312
107.0226,1.2152,107.1296,1.183,106.8621,0.5152,106.7552,1.6601,0.0
107.0038,0.7297,107.1108,0.9996,106.9598,0.5625,106.8528,1.1779,0.0
107.0109,0.4227,107.1179,0.9163,106.7975,0.7196,106.6907,1.5916,0.799
107.0047,0.5084,107.1117,1.4728,107.1075,0.5319,107.0004,1.0539,0.2503
107.0769,1.3142,107.1839,0.9187,107.0824,0.5592,106.9753,1.1677,1.101
107.0246,1.2425,107.1316,1.1669,107.027,0.8493,106.9199,1.1619,0.9064
107.059,1.1242,107.1661,1.4171,106.9678,0.4986,106.8609,1.5713,0.4854
107.114,0.5709,107.2211,1.2973,107.0331,1.092,106.926,1.7387,0.7935
107.1496,0.5639,107.2568,1.2154,107.1511,0.4472,107.044,1.6634,0.8245
107.1579,1.4478,107.2651,1.1169,107.016,0.4965,106.909,1.3707,0.4577
107.2383,0.4515,107.3456,1.9691,107.2048,1.3115,107.0976,0.9579,0.7962
107.0347,1.414,107.1418,1.3408,106.8995,0.8091,106.7926,1.3533,0.5648
107.0963,0.4652,107.2034,1.9491,106.9686,0.5626,106.8616,1.6947,0.7457
107.0208,1.0998,107.1278,1.025,106.7488,0.5878,106.642,1.8444,1.0379
106.913,0.9545,107.0199,1.6728,107.0315,0.9272,106.9245,1.1449,0.0686
106.9456,0.7997,107.0525,1.8309,106.8274,0.9148,106.7206,1.0561,0.1
107.0479,0.6609,107.155,1.6309,107.1461,1.2577,107.039,1.0868,0.5721
107.0478,0.6827,107.1548,1.1685,107.1416,1.0578,107.0344,1.0062,0.5082
107.0904,1.257,107.1974,1.4011,106.9325,0.8002,106.8256,1.3185,0.1606
107.2372,0.8272,107.3444,1.952,107.0882,1.2449,106.9811,1.0497,0.6937
107.3493,1.0743,107.4566,1.3618,107.6317,1.2911,107.524,1.7211,0.0
107.4894,0.9557,107.5969,1.8253,107.6586,1.2262,107.5509,1.7343,0.5887
107.5467,1.2494,107.6543,1.9119,107.4913,0.4694,107.3838,1.5533,0.2873
107.53,0.5591,107.6375,1.4047,107.5521,0.5713,107.4446,0.9537,0.1233
107.4317,0.7551,107.5391,1.0027,107.3101,1.4359,107.2028,1.184,0.3012
107.3753,0.7673,107.4827,1.8078,107.4114,1.1125,107.304,1.6522,0.5764
107.3416,0.6277,107.4489,1.9868,107.224,1.3141,107.1168,1.5068,0.4538
107.5196,1.1286,107.6271,1.5786,107.2395,0.4642,107.1323,1.0616,0.4145
107.4698,0.8162,107.5773,1.7144,107.2812,0.977,107.174,0.8158,0.5942
107.5042,1.2099,107.6117,1.6787,107.4617,0.5817,107.3542,1.948,0.3192
107.5176,0.5262,107.6251,1.5239,107.3741,0.813,107.2667,1.2238,0.0
107.5375,1.3097,107.6451,0.8115,107.5021,1.2777,107.3946,1.4857,0.4136
107.6781,0.4609,107.7858,0.8608,107.5446,1.3715,107.4371,1.8095,0.474
107.6312,0.7805,107.7388,1.5416,107.5034,0.9386,107.3959,1.9606,0.5981
107.6628,1.1797,107.7704,1.9553,107.7201,1.0284,107.6124,0.9022,0.2308
107.5915,1.0571,107.6991,1.6239,107.5864,0.6424,107.4788,1.2729,0.0
107.4773,0.8124,107.5848,0.9597,107.4583,1.4348,107.3509,1.7006,0.8606
107.4431,0.4014,107.5506,1.7187,107.5285,1.2138,107.421,0.8117,0.8624
107.4465,0.898,107.554,1.7336,107.4727,0.868,107.3652,0.9846,0.0
107.3704,1.4741,107.4778,1.0904,107.5202,1.1895,107.4127,0.9718,0.1732
107.3582,0.6115,107.4656,1.34,107.2604,0.5729,107.1532,1.4708,0.0
107.2054,1.1301,107.3126,0.8749,107.1489,1.3582,107.0418,1.0222,0.6381
107.2315,0.9156,107.3387,1.3993,107.0564,0.541,106.9493,1.7669,0.0
107.0871,1.0788,107.1942,0.9625,107.0413,0.8114,106.9343,1.7725,0.0693
107.1412,0.8101,107.2484,1.0912,107.2388,0.9692,107.1315,1.812,0.4578
107.1617,0.8799,107.2688,1.32,107.2937,1.3959,107.1864,1.4914,0.0
107.0543,1.0685,107.1613,1.4911,107.1376,0.8365,107.0305,1.9888,0.5574
107.0177,1.3701,107.1247,1.6995,106.7943,0.9911,106.6875,1.3545,0.1986
106.9428,1.2514,107.0498,1.3445,107.0568,1.3705,106.9498,0.9775,0.0733
106.9929,0.9592,107.0999,1.5764,106.7577,0.9685,106.6509,1.8671,0.0368
107.1137,1.2066,107.2209,1.2866,107.1924,1.0904,107.0852,1.7238,0.9169
106.9404,1.003,107.0473,1.4474,106.8783,0.4971,106.7714,1.2929,0.0
106.9421,1.3909,107.049,1.8878,107.0237,1.3041,106.9167,1.2504,1.1856
106.9394,1.189,107.0464,1.2743,106.7685,0.6559,106.6617,1.2115,0.327
106.9754,0.9068,107.0824,1.9466,107.1047,0.7448,106.9976,1.8829,0.2139
107.0272,0.6517,107.1342,1.0292,106.8052,0.9709,106.6984,1.607,0.0
106.9673,1.1839,107.0743,1.4134,106.8328,0.5764,106.726,1.8734,0.2179
106.9311,0.7222,107.038,1.6774,106.786,1.2579,106.6792,1.9558,1.2464
106.8568,0.7684,106.9637,1.6138,106.6471,0.9097,106.5405,1.3252,0.3891
106.963,1.341,107.0699,0.8602,106.946,1.3702,106.8391,1.8225,0.0
106.9537,0.798,107.0606,1.993,107.1213,0.5223,107.0142,1.5083,1.1392
107.118,1.1498,107.2251,1.9212,107.394,1.2582,107.2866,1.5726,0.2985
107.1044,0.5527,107.2115,1.8575,107.0757,1.2246,106.9686,1.709,0.0921
107.0546,1.1175,107.1616,1.4085,107.1729,0.565,107.0658,1.1956,0.5463
106.9251,0.5763,107.032,1.6425,106.9227,1.1615,106.8158,1.3512,0.1638
106.7726,0.5488,106.8793,1.1778,106.8321,0.7521,106.7253,1.6405,0.1575
106.6703,1.1911,106.777,1.6022,106.5805,1.2229,106.4739,1.0267,0.6018
106.6729,0.5733,106.7796,1.0838,106.6505,0.8025,106.5439,1.7524,0.4974
106.7165,0.4645,106.8232,0.8139,106.7302,1.1691,106.6234,1.1351,0.4545
106.5727,0.7675,106.6793,1.4562,106.489,0.5127,106.3825,1.5712,0.784
106.6625,1.3174,106.7692,1.0053,106.6244,1.424,106.5178,1.4368,0.0
106.6214,1.4152,106.7281,1.0493,106.5662,1.065,106.4596,1.2847,0.5838
106.6158,0.944,106.7224,1.8956,106.6963,0.8148,106.5896,1.064,0.8759
106.7391,1.0689,106.8459,1.5488,106.6256,0.883,106.519,1.3839,0.3256
106.8354,1.4731,106.9422,1.6718,106.801,1.4065,106.6942,1.1646,0.2993
106.8211,1.2161,106.9279,1.6568,107.0253,0.7242,106.9183,1.461,0.2806
106.739,1.3099,106.8457,1.7994,106.854,1.3357,106.7471,1.7641,1.2064
106.5535,0.9369,106.66,1.2577,106.7047,1.3145,106.598,1.3882,0.4167
106.5157,0.556,106.6222,1.63,106.4825,0.7695,106.376,1.1128,0.0
106.4724,1.4522,106.5789,1.7323,106.5113,1.2658,106.4048,1.5485,0.569
106.4098,1.0587,106.5162,1.9533,106.5227,0.6108,106.4162,1.9321,0.6212
106.3867,0.8416,106.4931,1.4341,106.5639,0.535,106.4574,1.4481,0.807
106.3938,0.638,106.5002,1.407,106.134,1.4626,106.0278,1.9364,0.3485
106.3766,1.1521,106.483,1.7574,106.1998,0.5941,106.0936,1.666,0.1292
106.3329,0.5245,106.4393,0.9301,106.4774,1.1968,106.371,0.9701,0.4783
106.3313,0.9145,106.4377,1.2284,106.2737,1.0056,106.1674,1.6478,0.4584
106.3823,0.9108,106.4887,1.2774,106.2627,1.3481,106.1565,1.197,1.0948
106.3002,0.6853,106.4065,1.692,106.1372,0.7957,106.0311,1.8164,0.8241
106.4118,0.4496,106.5182,1.2627,106.3416,0.7776,106.2353,1.78,0.0386
106.3994,1.4638,106.5058,1.3531,106.2005,1.3073,106.0943,1.6396,0.4739
106.4214,0.989,106.5278,0.8197,106.6173,0.6764,106.5107,1.9061,0.2536
106.4468,1.4187,106.5533,1.7586,106.414,1.48,106.3076,1.7679,0.4067
106.4817,1.3323,106.5882,1.8344,106.432,1.0778,106.3255,1.9138,0.0
106.538,0.9501,106.6445,1.8668,106.5987,0.8995,106.4922,1.1327,0.33
106.5614,0.9537,106.6679,1.1946,106.6698,1.1291,106.5631,1.994,0.66
106.535,0.4281,106.6415,1.8798,106.6414,0.4043,106.5348,1.2371,0.5798
106.5636,0.4557,106.6701,1.4642,106.6758,0.7244,106.5692,0.9604,0.1685
106.4861,1.249,106.5926,1.0609,106.3702,0.646,106.2638,1.1301,1.0188
106.4804,0.4194,106.5869,1.0902,106.4113,0.8741,106.3048,1.1984,0.7363
106.4958,1.3726,106.6023,1.7453,106.5398,1.0885,106.4333,1.2057,0.6888
106.4382,1.0543,106.5446,1.7414,106.3593,1.224,106.2529,1.4861,0.5687
106.4301,0.7434,106.5365,1.6949,106.4325,0.6275,106.3261,1.7354,0.5765
106.2771,0.9202,106.3834,1.031,106.3176,0.5097,106.2113,1.692,0.5668
106.2396,1.3749,106.3458,1.581,106.3415,0.5586,106.2352,1.9219,0.3893
106.263,1.0543,106.3693,1.7327,106.0267,1.21,105.9207,1.9613,0.4786
106.2805,0.5264,106.3868,1.4969,106.3235,1.1611,106.2172,1.8681,0.8493
106.1713,0.87,106.2775,1.3068,106.13,0.6787,106.0239,1.7819,0.4164
106.3131,1.4844,106.4194,1.1076,106.3308,0.4617,106.2245,1.7787,0.5529
106.2391,0.6775,106.3454,0.8852,106.3019,0.9417,106.1956,0.9026,0.44
106.2921,0.688,106.3984,0.9512,106.4693,0.6465,106.3628,0.9274,0.7228
106.3164,1.1451,106.4227,1.5416,106.4805,1.1761,106.3741,1.7946,0.3546
106.2689,1.3654,106.3752,1.5712,106.423,1.379,106.3166,1.4425,0.6149
106.409,0.9956,106.5154,1.8874,106.558,0.4442,106.4514,1.277,0.2741
106.3133,1.4426,106.4196,1.0996,106.332,1.4357,106.2256,1.9447,0.4581
106.4046,1.1116,106.5111,1.8435,106.3655,1.2535,106.2591,1.5561,0.7488
106.4724,1.4805,106.5789,1.6228,106.5769,1.473,106.4704,0.8689,0.3475
106.4238,0.8234,106.5303,1.7393,106.4763,0.5767,106.3698,1.9713,0.0096
106.5636,0.7466,106.6702,1.3147,106.4993,0.7022,106.3928,1.4952,0.1374
106.5299,0.6591,106.6364,1.7516,106.5277,0.5026,106.4212,1.325,0.6059
106.5649,0.4254,106.6715,1.2162,106.5232,1.1689,106.4167,0.9081,0.2244
106.5494,0.4056,106.656,1.2902,106.4464,1.0928,106.34,1.1986,0.3145
106.5495,1.3204,106.656,1.6599,106.6841,0.7852,106.5774,1.6812,0.2746
106.6221,0.9478,106.7287,1.4506,106.5814,0.7307,106.4749,1.6007,0.0
106.6641,1.1096,106.7707,1.4934,106.9243,0.5251,106.8174,1.3724,0.3514
106.5209,1.4141,106.6275,1.3766,106.3298,0.4154,106.2235,1.3266,0.0
106.6553,1.3027,106.7619,1.7361,106.5397,0.9647,106.4332,1.0997,1.2526
106.521,1.4999,106.6275,1.573,106.4982,1.1637,106.3917,1.3897,0.0
106.5932,0.7899,106.6998,1.7755,106.7222,0.9444,106.6155,1.9936,0.1382
106.6869,1.1508,106.7936,0.856,106.7137,0.6756,106.6069,1.2245,0.374
106.5962,1.2134,106.7028,1.3931,106.6175,0.4315,106.5108,1.5402,0.6639
106.5458,0.9495,106.6523,1.6508,106.3882,0.6408,106.2818,1.7132,0.3446
106.4713,1.1931,106.5778,1.8849,106.3031,0.4372,106.1968,1.337,0.1767
106.447,0.8517,106.5535,1.9306,106.475,0.8795,106.3685,1.9825,0.4988
106.4188,0.4625,106.5252,1.6614,106.2262,1.0391,106.12,1.4006,0.5091
106.5198,0.6849,106.6263,1.882,106.412,0.8722,106.3056,1.7771,0.6259
106.6086,0.8277,106.7152,1.8211,106.6591,1.1003,106.5524,0.9693,0.0134
106.726,0.8531,106.8328,1.0044,106.5836,0.4242,106.477,1.0543,0.5875
106.6625,0.99,106.7691,1.3779,106.8413,0.9516,106.7345,1.0972,0.8002
106.6492,0.7938,106.7559,1.8574,106.7913,1.1084,106.6846,1.6556,0.7627
106.5075,0.7051,106.614,0.8007,106.2857,1.3519,106.1794,1.7869,0.2936
106.4368,1.1275,106.5432,1.5825,106.306,1.3464,106.1997,0.9683,0.0816
106.5176,0.8729,106.6242,0.9167,106.2432,0.8286,106.137,0.8181,0.4225
106.6747,1.3348,106.7814,0.8719,106.5383,0.6502,106.4318,1.1113,0.7314
106.5706,0.8254,106.6771,1.7634,106.6196,0.8252,106.513,1.0456,0.2845
106.5173,1.1988,106.6238,1.6187,106.4207,0.5489,106.3142,0.9715,0.9442
106.5119,1.2309,106.6185,1.6655,106.5262,0.8158,106.4197,0.8929,0.0535
106.5545,0.5147,106.661,1.8757,106.3271,1.044,106.2208,1.9213,0.3263
106.4515,0.7804,106.5579,1.6126,106.5291,0.6252,106.4226,1.542,0.433
106.4948,1.4196,106.6013,1.2006,106.4102,0.7606,106.3038,1.2808,0.6591
106.46,1.1766,106.5664,1.479,106.4408,1.4179,106.3344,0.8305,0.0514
106.4783,0.5983,106.5848,1.4125,106.4468,0.9556,106.3403,0.9644,0.8278
106.5314,0.6221,106.638,1.2898,106.3485,0.8497,106.2422,1.1811,0.4678
106.4981,1.141,106.6046,0.8826,106.3451,0.5295,106.2387,1.8993,0.3978
106.4917,1.0931,106.5982,1.8118,106.5764,1.3881,106.4698,1.3375,0.0641
106.481,0.5834,106.5875,1.335,106.5105,0.7742,106.404,1.3612,0.3213
106.4467,0.8721,106.5531,1.5734,106.55,1.4309,106.4435,0.9294,0.9551
106.4249,0.637,106.5313,1.7946,106.4644,1.4162,106.358,1.5626,0.4133
106.4047,0.5165,106.5111,1.8744,106.3966,1.2717,106.2902,1.7011,0.2711
106.5581,1.0348,106.6647,1.118,106.3027,1.1275,106.1964,1.5297,0.2319
